应用名称：小鸟直播
应用包名：com.xntv.powerful
数据地址：http://39.100.104.21/iptv/data.php
应用签名：12315
附加字符：

----------------------------
解密网站：https://ltjm.37o.cc
TG交流群：https://t.me/zxtv0
----------------------------

央视,#genre#
CCTV-1,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
CCTV-1,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV-1,http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8
CCTV-1,http://39.134.65.142/PLTV/88888888/224/3221225816/index.m3u8
CCTV-1,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=4
CCTV-1,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=3
CCTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV-1,http://39.134.65.175/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1,http://111.29.9.35:6610/000000001000/1000000001000018602/index.m3u8?channel-id=ystenlive&Contentid=1000000001000018602&livemode=1&stbId=3
CCTV-1,http://39.134.65.141/PLTV/88888888/224/3221225816/index.m3u8
CCTV-1,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000010000030810&livemode=1&stbId=3
CCTV-1,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=3
CCTV-1,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000002226&livemode=1&stbId=3
CCTV-1,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8
CCTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV-1,http://39.134.19.244:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-1,http://39.134.68.155:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=
CCTV-1,http://39.134.19.244:6610/yinhe/2/ch00000090990000001331/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-1,http://111.29.9.33:6610/000000001000/5000000010000030810/index.m3u8?channel-id=bestzb&Contentid=5000000010000030810&livemode=1&stbId=3
CCTV-1,http://39.134.68.155:6610/PLTV/88888888/224/3221226016/index.m3u8?
CCTV-1,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225777/1/index.m3u8?fmt=ts2hls
CCTV-1,http://218.17.196.234:9901/tsfile/live/0001_1.m3u8
CCTV-1,http://221.213.43.82:8888/newlive/live/hls/2/live.m3u8
CCTV-1,http://122.224.153.162:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-1,http://60.255.120.30:89/live2/live2.m3u8?zsicd
CCTV-1,http://tvpull.dxhmt.cn/tv/11481-4.m3u8?zhend
CCTV-1,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
CCTV-1,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
CCTV-1,http://183.196.25.171:808/hls/1/index.m3u8
CCTV-1,http://39.135.55.7:6610/PLTV/88888888/224/3221225829/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-1,http://182.151.211.171:808/hls/1/index.m3u8
CCTV-1,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV-1,http://58.20.64.92:9998/tsfile/live/0001_1.m3u8
CCTV-2,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226195/index.m3u8
CCTV-2,http://111.20.45.131/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV-2,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=3
CCTV-2,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226224/index.m3u8
CCTV-2,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=4
CCTV-2,http://39.134.19.228:6410/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2,http://39.134.19.228:6410/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV-2,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=3
CCTV-2,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=3
CCTV-2,http://39.134.19.244:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2,http://111.29.9.34:6610/000000001000/1000000001000012442/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=3
CCTV-2,http://39.134.68.155:6610/PLTV/88888888/224/3221225588/index.m3u8?
CCTV-2,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls
CCTV-2,http://111.29.9.44:6610/000000001000/1000000001000023315/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3
CCTV-2,http://39.134.19.248:6610/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV-2,http://218.17.196.234:9901/tsfile/live/0002_1.m3u8
CCTV-2,http://221.213.43.82:8888/newlive/live/hls/3/live.m3u8
CCTV-2,http://122.224.153.162:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV-2,http://183.196.25.171:808/hls/2/index.m3u8
CCTV-2,http://39.135.55.7:6610/PLTV/88888888/224/3221225800/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-2,http://182.151.211.171:808/hls/2/index.m3u8
CCTV-2,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV-2,http://58.20.64.92:9998/tsfile/live/live/0003_1.m3u8
CCTV-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV-3,http://111.29.9.38:6610/000000001000/1000000001000011218/index.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=3
CCTV-3,http://39.134.67.226/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://39.134.65.183/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3,http://39.134.66.110/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=3
CCTV-3,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226040/1/index.m3u8?fmt=ts2hls
CCTV-3,http://39.134.65.183/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://39.134.65.179/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV-3,http://39.134.65.175/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3,http://39.134.65.141/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000002000020548&livemode=1&stbId=3
CCTV-3,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008883&livemode=1&stbId=3
CCTV-3,http://39.134.65.179/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=3
CCTV-3,http://39.134.65.181/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3,http://39.134.65.181/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=4
CCTV-3,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8?
CCTV-3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-3,http://39.134.19.244:6610/yinhe/2/ch00000090990000001598/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-3,http://39.134.65.173/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/1.m3u8
CCTV-3,http://39.134.65.173/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://39.134.68.155:6610/PLTV/88888888/224/3221226021/index.m3u8?
CCTV-3,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=8378175926191110263&livemode=1&stbId=4
CCTV-3,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8?$移动蓝光1080P
CCTV-3,http://39.134.65.142/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-3,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8?$蓝光1080P
CCTV-3,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV-3,http://39.134.19.228:6410/yinhe/2/ch00000090990000001598/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-3,http://39.134.66.46/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3,http://218.17.196.234:9901/tsfile/live/0003_1.m3u8
CCTV-3,http://221.213.43.82:8888/newlive/live/hls/4/live.m3u8
CCTV-3,http://122.224.153.162:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV-3,http://183.196.25.171:808/hls/75/index.m3u8
CCTV-3,http://39.135.55.7:6610/PLTV/88888888/224/3221227055/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-3,http://182.151.211.171:808/hls/3/index.m3u8
CCTV-3,http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8
CCTV-3,http://58.20.64.92:9998/tsfile/live/0004_1.m3u8
CCTV-4,http://39.134.19.244:6610/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://39.134.19.244:6610/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://111.29.9.40:6610/000000001000/5000000005000030093/index.m3u8?channel-id=bestzb&Contentid=5000000005000030093&livemode=1&stbId=3
CCTV-4,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=3
CCTV-4,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=3
CCTV-4,http://39.134.19.228:6410/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226223/index.m3u8
CCTV-4,http://39.134.68.155:6610/PLTV/88888888/224/3221226007/index.m3u8?
CCTV-4,http://39.134.19.228:6410/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://111.29.9.44:6610/000000001000/1000000002000031664/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=3
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=2
CCTV-4,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=4
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV-4,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=3
CCTV-4,http://39.134.19.248:6610/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://218.17.196.234:9901/tsfile/live/0004_1.m3u8
CCTV-4,http://221.213.43.82:8888/newlive/live/hls/5/live.m3u8
CCTV-4,http://122.224.153.162:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV-4,http://183.196.25.171:808/hls/4/index.m3u8
CCTV-4,http://39.135.55.7:6610/PLTV/88888888/224/3221226968/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-4,http://182.151.211.171:808/hls/4/index.m3u8
CCTV-4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV-4,http://58.20.64.92:9998/tsfile/live/0005_1.m3u8
CCTV-5,http://39.134.65.179/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5,http://39.134.65.141/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=4
CCTV-5,http://111.29.9.47:6610/000000001000/5000000001000026930/index.m3u8?channel-id=bestzb&Contentid=5000000001000026930&livemode=1&stbId=3
CCTV-5,http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=2
CCTV-5,http://39.134.65.173/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5,http://39.134.65.181/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=3
CCTV-5,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000010000016619&livemode=1&stbId=3
CCTV-5,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008885&livemode=1&stbId=3
CCTV-5,http://111.29.9.46:6610/000000001000/1000000001000004794/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=3
CCTV-5,http://39.134.68.155:6610/PLTV/88888888/224/3221226019/index.m3u8?
CCTV-5,http://39.134.19.244:6610/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5,http://39.134.67.99/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://39.134.67.226/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5,http://39.134.66.2/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://111.20.45.131/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV-5,http://39.134.19.228:6410/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226248/1/index.m3u8?fmt=ts2hls
CCTV-5,http://39.134.65.208/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://39.134.65.142/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV-5,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV-5,http://39.134.65.173/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://39.134.65.181/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226395/index.m3u8
CCTV-5,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=3
CCTV-5,http://39.134.65.179/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5,http://39.134.65.166/PLTV/88888888/224/3221225670/1.m3u8
CCTV-5,http://218.17.196.234:9901/tsfile/live/0005_1.m3u8
CCTV-5,http://221.213.43.82:8888/newlive/live/hls/6/live.m3u8
CCTV-5,http://183.196.25.171:808/hls/78/index.m3u8
CCTV-5,http://39.135.55.7:6610/PLTV/88888888/224/3221227170/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-5,http://182.151.211.171:808/hls/5/index.m3u8
CCTV-5,http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV-5+,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226309/1/index.m3u8?fmt=ts2hls
CCTV-5+,http://39.134.65.173/PLTV/88888888/224/3221225507/1.m3u8
CCTV-5+,http://39.134.65.173/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://111.29.9.43:6610/000000001000/1000000001000020505/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=3
CCTV-5+,http://39.134.65.142/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226128/1/index.m3u8?fmt=ts2hls
CCTV-5+,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226171/1/index.m3u8?fmt=ts2hls
CCTV-5+,http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031127&livemode=1&stbId=3
CCTV-5+,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=3
CCTV-5+,http://39.134.19.248:6610/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://39.134.63.11:6610/PLTV/88888888/224/3221225603/index.m3u8?hls
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=reallive-cctv5plus&livemode=1&stbId=4
CCTV-5+,http://39.134.19.244:6610/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://39.134.19.244:6610/yinhe/2/ch00000090990000001008/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://39.134.67.6:80/wh7f454c46tw2029879648_2093826562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/15903942991.m3u8
CCTV-5+,http://39.134.19.228:6410/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://39.134.19.228:6410/yinhe/2/ch00000090990000001008/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://39.134.65.175/PLTV/88888888/224/3221225507/1.m3u8
CCTV-5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://39.134.65.86/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://39.134.65.181/PLTV/88888888/224/3221225507/1.m3u8
CCTV-5+,http://39.134.65.181/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://39.134.65.183/PLTV/88888888/224/3221225507/1.m3u8
CCTV-5+,http://39.134.65.183/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://39.134.68.155:6610/PLTV/88888888/224/3221225603/index.m3u8?
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=2
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=4
CCTV-5+,http://39.134.65.208/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=3
CCTV-5+,http://39.134.65.141/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV-5+,http://111.29.9.39:6610/000000001000/1000000001000018504/index.m3u8?channel-id=ystenlive&Contentid=1000000001000018504&livemode=1&stbId=3
CCTV-5+,http://39.134.66.2/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+,http://221.213.43.82:8888/newlive/live/hls/7/live.m3u8
CCTV-5+,http://122.224.153.162:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV-5+,http://183.196.25.171:808/hls/61/index.m3u8
CCTV-5+,http://39.135.55.7:6610/PLTV/88888888/224/3221226919/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-5+,http://182.151.211.171:808/hls/19/index.m3u8
CCTV-5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-6,http://39.134.66.2/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://39.134.19.244:6610/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6,http://dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226393/index.m3u8
CCTV-6,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV-6,http://39.134.68.155:6610/PLTV/88888888/224/3221226010/index.m3u8?
CCTV-6,http://39.134.67.226/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://39.134.65.173/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=3
CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://39.134.65.173/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://111.29.9.46:6610/000000001000/1000000001000016466/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=3
CCTV-6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV-6,http://39.134.65.141/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=3
CCTV-6,http://39.134.65.175/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,http://39.134.65.175/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://39.134.65.142/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://39.134.65.177/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,http://39.134.65.177/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008886&livemode=1&stbId=3
CCTV-6,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000010000018433&livemode=1&stbId=3
CCTV-6,http://39.134.65.181/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV-6,http://39.134.65.181/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=4
CCTV-6,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=2
CCTV-6,http://39.134.65.183/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,http://39.134.65.183/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6,http://39.134.19.228:6410/yinhe/2/ch00000090990000001859/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6,http://218.17.196.234:9901/tsfile/live/0006_1.m3u8
CCTV-6,http://122.224.153.162:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
CCTV-6,http://183.196.25.171:808/hls/76/index.m3u8
CCTV-6,http://39.135.55.7:6610/PLTV/88888888/224/3221227137/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-6,http://182.151.211.171:808/hls/6/index.m3u8
CCTV-6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV-6,http://58.20.64.92:9998/tsfile/live/0007_1.m3u8
CCTV-7,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=7050628689018054317&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-7,http://39.135.135.30/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7,http://221.213.43.82:8888/newlive/live/hls/9/live.m3u8
CCTV-7,http://39.134.65.179/PLTV/88888888/224/3221225671/index.m3u8?
CCTV-7,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV-7,http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8
